name,kana,food,map,map_iflame,prefecture,municipalities,street_address,station,transportation,phone_number,shop_url,tabelog_url,latitude,longitude
餃子・タンメン 一番,ぎょうざたんめんいちばん,タンメン、餃子,"https://www.google.com/maps/place/%E9%A4%83%E5%AD%90%E3%83%BB%E3%82%BF%E3%83%B3%E3%83%A1%E3%83%B3+%E4%B8%80%E7%95%AA/@36.2109252,138.7842335,18.33z/data=!4m15!1m8!3m7!1s0x601e9c942c00c045:0x29ea45229ed9b4b4!2z44CSMzcwLTI2MDEg576k6aas55yM55SY5qW96YOh5LiL5LuB55Sw55S65LiL5LuB55Sw77yT77yW77yS!3b1!8m2!3d36.2110247!4d138.7840218!16s%2Fg%2F12hpmc0_j!3m5!1s0x601e9c942c172f91:0x2d9520ee1d037aa4!8m2!3d36.2110433!4d138.7841804!16s%2Fg%2F1tf3n_8k?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1280.1772841469628!2d138.78423346714996!3d36.21092516851164!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601e9c942c172f91%3A0x2d9520ee1d037aa4!2z6aSD5a2Q44O744K_44Oz44Oh44OzIOS4gOeVqg!5e0!3m2!1sja!2sjp!4v1710917681079!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",群馬県,甘楽郡下仁田町,下仁田362,下仁田駅,"・上信電鉄上信線 下仁田駅より徒歩5分
・下仁田駅から191m",0274-82-2594,,https://tabelog.com/gunma/A1005/A100501/10005946/,36.21111278265678,138.7841822684116
コロムビア,ころむびあ,豚すき焼き、すき焼き〆ごはん（半ライス・生卵）,"https://www.google.com/maps/place/%E3%82%B3%E3%83%AD%E3%83%A0%E3%83%93%E3%82%A2/@36.2109825,138.7838039,18.22z/data=!4m15!1m8!3m7!1s0x601e9c942c00c045:0x29ea45229ed9b4b4!2z44CSMzcwLTI2MDEg576k6aas55yM55SY5qW96YOh5LiL5LuB55Sw55S65LiL5LuB55Sw77yT77yW77yS!3b1!8m2!3d36.2110247!4d138.7840218!16s%2Fg%2F12hpmc0_j!3m5!1s0x601e9c942c172f91:0x6f2bc3adf07b339c!8m2!3d36.2110246!4d138.7840417!16s%2Fg%2F1ty74bnw?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1380.6028976537284!2d138.7838038773191!3d36.210982506249096!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601e9c942c172f91%3A0x6f2bc3adf07b339c!2z44Kz44Ot44Og44OT44Ki!5e0!3m2!1sja!2sjp!4v1710917895944!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",群馬県,甘楽郡下仁田町,下仁田362,下仁田駅,"・上信電鉄上信線 下仁田駅より徒歩5分
・下仁田駅から202m",0274-82-3128,,https://tabelog.com/gunma/A1005/A100501/10005687/,36.211110587924765,138.78403394043616
眞実一路,しんじついちろ,白茶、ワンタン入 滋養スープ、ザーサイのネギ生姜和え、海老と大葉のハルマキ、豚ヒレと野菜の五目のハルマキ、緑麻婆豆腐、五味一体 麻婆豆腐、正式杏仁豆腐,"https://www.google.com/maps/place/%E7%9C%9E%E5%AE%9F%E4%B8%80%E8%B7%AF/@35.7338257,139.7778251,18.63z/data=!4m14!1m7!3m6!1s0x60188e7bd595fe7f:0x6b178082985692a9!2z44CSMTE2LTAwMTMg5p2x5Lqs6YO96I2S5bed5Yy66KW_5pel5pqu6YeM77yR5LiB55uu77yU4oiS77yR77ySIOOCs-ODvOODneOBk-OBoOOBviAxMDI!3b1!8m2!3d35.7342628!4d139.7780369!3m5!1s0x60188e7bd5960bcb:0x67a6814315968b0e!8m2!3d35.7342673!4d139.7779951!16s%2Fg%2F11bwnydzj_?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1044.4963041220396!2d139.77782513414854!3d35.7338257093311!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188e7bd5960bcb%3A0x67a6814315968b0e!2z55ye5a6f5LiA6Lev!5e0!3m2!1sja!2sjp!4v1710919201572!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,荒川区,西日暮里１丁目４−１２,三河島駅,"・JR常磐線「三河島駅」より徒歩2分
・三河島駅から134m",03-6806-5232,,https://tabelog.com/tokyo/A1324/A132401/13187864/,35.734298975001494,139.77799467957973
羅甸,らてん,銀だらの煮付け、お刺身（マグロ赤身・イカ）、マグロの角煮、沖縄産生もずく、ご飯（半分）,"https://www.google.com/maps/place/%E7%BE%85%E7%94%B8(%E3%82%89%E3%81%A6%E3%82%93)/@35.6635998,139.8950361,16.25z/data=!4m15!1m8!3m7!1s0x60187d86a5aec983:0x161fc19a70372a98!2z44CSMjc5LTAwMDIg5Y2D6JGJ55yM5rWm5a6J5biC5YyX5qCE77yU5LiB55uu77yR77yW4oiS77yV!3b1!8m2!3d35.662444!4d139.9015877!16s%2Fg%2F11clq1rgqg!3m5!1s0x60187d5ff73b4bf9:0xebd8861b4b606d35!8m2!3d35.6624642!4d139.9015582!16s%2Fg%2F11bysjrgg_?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5468.0606989055095!2d139.89503612968252!3d35.663599808143196!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60187d5ff73b4bf9%3A0xebd8861b4b606d35!2z576F55S4KOOCieOBpuOCkyk!5e0!3m2!1sja!2sjp!4v1710919586378!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",千葉県,浦安市,北栄4-16-5,浦安駅,・浦安駅から887m,047-351-1855,,https://tabelog.com/chiba/A1202/A120203/12024675/,35.66268080853948,139.90149716575786
カトリカ,かとりか,ハムとタマゴ＆納豆のピザ（ハーフ＆ハーフ）、辛いパスタ,"https://www.google.com/maps/place/%E3%82%AB%E3%83%88%E3%83%AA%E3%82%AB/@35.7267176,139.8198072,17.43z/data=!4m15!1m8!3m7!1s0x60188f185eab7fef:0x5d2a012274ba397e!2z44CSMTMxLTAwMzIg5p2x5Lqs6YO95aKo55Sw5Yy65p2x5ZCR5bO277yV5LiB55uu77yS77yZ4oiS77yW!3b1!8m2!3d35.7280133!4d139.8218009!16s%2Fg%2F11cpn85rdq!3m5!1s0x60188f185c0f3b0d:0xcf2c19680425c44a!8m2!3d35.7280269!4d139.8218789!16s%2Fg%2F1vfwcvzd?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2398.4800511311205!2d139.8198071853646!3d35.726717591796024!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188f185c0f3b0d%3A0xcf2c19680425c44a!2z44Kr44OI44Oq44Kr!5e0!3m2!1sja!2sjp!4v1710920183239!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,墨田区,東向島5丁目29-6,東向島駅,"・東武鉄道 伊勢崎線 東向島駅より徒歩10分
・東向島駅から462m",03-3618-6747,,https://tabelog.com/tokyo/A1312/A131203/13040601/,35.728146174630176,139.82192843468718
泪橋,なみだばし,お通し（アボガドとチーズの正油和え、鶏皮の酢の物）、ささ身ときゅうりのごま和え、チキン南蛮、鶏ガラスープ、鯖串、豚ばら味噌串、地鶏もも串,"https://www.google.com/maps/place/%E6%B3%AA%E6%A9%8B/@35.7082685,139.6636185,17.14z/data=!3m1!5s0x6018f2973fae5b61:0x4345f92398b7d5fd!4m15!1m8!3m7!1s0x6018f2973f623a1b:0x9a9bdf44f3cf9d5d!2z44CSMTY0LTAwMDEg5p2x5Lqs6YO95Lit6YeO5Yy65Lit6YeO77yV5LiB55uu77yV77yT4oiS77yR77yQ!3b1!8m2!3d35.7091605!4d139.6666838!16s%2Fg%2F11bw7rmwsp!3m5!1s0x6018f2973f9ff91f:0x42c048b3ede1bd21!8m2!3d35.709141!4d139.6667738!16s%2Fg%2F1tg6klfx?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2939.339308402133!2d139.66361850318822!3d35.70826847572604!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018f2973f9ff91f%3A0x42c048b3ede1bd21!2z5rOq5qmL!5e0!3m2!1sja!2sjp!4v1710922268518!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,中野区,中野5-53-10,中野駅,"・JR中央線 中野駅北口より徒歩5分
・中野駅から386m",03-6383-2900,,https://tabelog.com/tokyo/A1319/A131902/13049477/,35.709268330684864,139.6667431328292
味のレストラン えびすや 幸町店,あじのれすとらんえびすやさいわいちょうてん,特製ニンニクスープ、ガーリックトースト、生鮭のバター焼き、カニピラフ、自家製プリン,"https://www.google.com/maps/place/%E5%91%B3%E3%81%AE%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3+%E3%81%88%E3%81%B3%E3%81%99%E3%82%84+%E5%B9%B8%E7%94%BA%E5%BA%97/@35.6153609,140.0998968,17.03z/data=!4m15!1m8!3m7!1s0x602284a080572fe5:0x65f877f61fb191f4!2z44CSMjYxLTAwMDEg5Y2D6JGJ55yM5Y2D6JGJ5biC576O5rWc5Yy65bm455S677yR5LiB55uu77yR77yY4oiS77yRIOOCteODreODs-ODluODq-ODvOODmeODqw!3b1!8m2!3d35.6146234!4d140.1010832!16s%2Fg%2F12hq491zw!3m5!1s0x602284a080628047:0xbacd786d8da1cce3!8m2!3d35.6145683!4d140.101005!16s%2Fg%2F11c6v5xfzm?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3176.35107575443!2d140.09989682893433!3d35.61536089229649!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x602284a080628047%3A0xbacd786d8da1cce3!2z5ZGz44Gu44Os44K544OI44Op44OzIOOBiOOBs-OBmeOChCDlubjnlLrlupc!5e0!3m2!1sja!2sjp!4v1710923098985!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",千葉県,千葉市美浜区,幸町1-18-1,西登戸駅,・西登戸駅から380m,050-5570-9897,,https://tabelog.com/chiba/A1201/A120103/12000797/,35.614733098496885,140.1010315541856
南粤美食,なんえつびしょく,アヒルのパリパリあげ梅ソースつき、香港海老雲呑麺、腸詰め干し肉貝柱釜飯、丸鶏の塩蒸し焼き(半羽),"https://www.google.com/maps/place/%E5%8D%97%E7%B2%A4%E7%BE%8E%E9%A3%9F/@35.4433188,139.6461568,17.73z/data=!4m6!3m5!1s0x60185ce3112dbfff:0xd592e68933505aa!8m2!3d35.4437494!4d139.6469279!16s%2Fg%2F11cr_gckwq?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1960.0639253970448!2d139.6461567884992!3d35.44331880402807!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60185ce3112dbfff%3A0xd592e68933505aa!2z5Y2X57Kk576O6aOf!5e0!3m2!1sja!2sjp!4v1710923402732!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",神奈川県,横浜市,中区山下町165-2 INビル,元町・中華街駅,"・みなとみらい線 元町中華街駅3番出口より徒歩5分
・元町・中華街駅から388m",045-681-6228,,https://tabelog.com/kanagawa/A1401/A140105/14064517/,35.44389594549424,139.64696548866303
四馬路,すまろ,ロールキャベツ、紅白なます、味噌汁（ワカメ・ほうれん草・カボチャ）,"https://www.google.com/maps/place/%E5%9B%9B%E9%A6%AC%E8%B7%AF%EF%BC%88%E3%81%99%E3%81%BE%E3%82%8D%EF%BC%89/@35.6716174,139.7611571,17.86z/data=!3m1!5s0x60188bef144254bb:0x4083b2558f6487d0!4m6!3m5!1s0x60188bef14401a03:0xbdfa40ac87b2c491!8m2!3d35.6715544!4d139.761258!16s%2Fg%2F1tcwr3pp?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1791.8554152252088!2d139.7611571333772!3d35.67161735233407!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188bef14401a03%3A0xbdfa40ac87b2c491!2z5Zub6aas6Lev77yI44GZ44G-44KN77yJ!5e0!3m2!1sja!2sjp!4v1710927529909!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,中央区,銀座6-3-16 泰明ビル本館 B1F,銀座駅,"・東京メトロ 銀座線/丸ノ内線/日比谷線 銀座駅C2・C3出口徒歩3分
・銀座駅から265m",03-3289-8681,,https://tabelog.com/tokyo/A1301/A130101/13170099/,35.67163421671653,139.76127575864317
うどんや 藤,うどんやふじ,田舎うどん（中もり）、肉汁（肉増し1.5倍）、味付け煮玉子、五目野菜汁、おむすび（あげ玉ごま）,"https://www.google.com/maps/place/%E3%81%86%E3%81%A9%E3%82%93%E3%82%84+%E8%97%A4/@35.7726219,139.5608265,16.42z/data=!4m6!3m5!1s0x6018e8d92734055f:0xc28b43dabd042a2a!8m2!3d35.7731067!4d139.5641846!16s%2Fg%2F1tmg6l7z?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4855.382486975247!2d139.5608264542446!3d35.77262188157434!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018e8d92734055f%3A0xc28b43dabd042a2a!2z44GG44Gp44KT44KEIOiXpA!5e0!3m2!1sja!2sjp!4v1710929701071!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",埼玉県,新座市,道場1-12-20,保谷駅,"・保谷駅から2,774m",048-482-5775,,https://tabelog.com/saitama/A1103/A110301/11062127/,35.773307338801374,139.56418974615173
コンマ コーヒー,こんまこーひー,アイスコーヒー、カステラパンケーキ,"https://www.google.com/maps/place/%E3%82%B3%E3%83%B3%E3%83%9E+%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC/@35.7436723,139.5299419,16.13z/data=!3m1!5s0x6018e8aeb3132e55:0x1f51e1450b6f88fd!4m6!3m5!1s0x6018e8a94ca0e489:0xd6be7f27f9a6342f!8m2!3d35.7442874!4d139.533!16s%2Fg%2F11c5s5fw36?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5936.268003367751!2d139.52994188736628!3d35.74367225362171!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018e8a94ca0e489%3A0xd6be7f27f9a6342f!2z44Kz44Oz44OeIOOCs-ODvOODkuODvA!5e0!3m2!1sja!2sjp!4v1710930229437!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,西東京市,ひばりが丘3-4-47 HIBARI TERRACE 118 1F,ひばりケ丘駅,"・ 西武池袋線 ひばりヶ丘駅南口から徒歩20分
・南口西武バス➁番のりば「ひばりヶ丘駅」—「ひばりが丘団地」下車 徒歩4分
・ひばりケ丘駅から1,392m",042-465-1665,,https://tabelog.com/tokyo/A1328/A132801/13191253/,35.74471781956367,139.5329706904003
焼肉宝来軒,やきにくほうらいけん,キムチ、肉スープ（ハーフ）、豚カルビ、豚ロース、牛上カルビ,"https://www.google.com/maps/place/%E7%84%BC%E8%82%89%E5%AE%9D%E6%9D%A5%E8%BB%92/@36.2482134,139.0777258,17.39z/data=!4m6!3m5!1s0x601eeb010ce3b54f:0x5514de4d14aec64b!8m2!3d36.24788!4d139.0780232!16s%2Fg%2F1tfmhxjv?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2453.004590676422!2d139.07772584609194!3d36.24821341651136!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601eeb010ce3b54f%3A0x5514de4d14aec64b!2z54S86IKJ5a6d5p2l6LuS!5e0!3m2!1sja!2sjp!4v1710930516122!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",群馬県,藤岡市,藤岡327-1,群馬藤岡駅,"・群馬藤岡駅より徒歩8分
・群馬藤岡駅から565m",0274-22-3893,,https://tabelog.com/gunma/A1005/A100502/10003191/,36.24797924888958,139.07804483673925
タイレストラン イサーン,たいれすとらんいさーん,ナムトックムー（ローストポークのサラダ）、ジャスミンライス、チムチュム（イサーン風ハーブ鍋）、辛ダレ、〆の米麺セット,"https://www.google.com/maps/place/%E3%82%BF%E3%82%A4%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3+%E3%82%A4%E3%82%B5%E3%83%BC%E3%83%B3/@35.715864,139.7918034,17.67z/data=!4m6!3m5!1s0x60188eeab2d891d3:0xa09acd48edfc2f93!8m2!3d35.7159606!4d139.7933798!16s%2Fg%2F1tdc9tct?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2035.9141098949892!2d139.7918034169932!3d35.715864016126!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188eeab2d891d3%3A0xa09acd48edfc2f93!2z44K_44Kk44Os44K544OI44Op44OzIOOCpOOCteODvOODsw!5e0!3m2!1sja!2sjp!4v1710930816186!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,台東区,浅草2-17-3 吉野ビル 1F,浅草駅（TX）,"・TX浅草駅より2分
・浅草駅（TX）から227m",03-5246-4613,,https://tabelog.com/tokyo/A1311/A131102/13211345/,35.71604194310661,139.79341496235816
まつやホルモン店,まつやほるもんてん,オーカク（塩）、ご飯（中）、たくあん、ホルモンそば、サイコロステーキ,"https://www.google.com/maps/place/%E3%81%BE%E3%81%A4%E3%82%84%E3%83%9B%E3%83%AB%E3%83%A2%E3%83%B3%E5%BA%97/@35.4911793,134.2271408,15.28z/data=!4m15!1m8!3m7!1s0x35558fee03c95c63:0x44a5bb3e370c48d9!2z44CSNjgwLTA4NDEg6bOl5Y-W55yM6bOl5Y-W5biC5ZCJ5pa55rip5rOJ77yU5LiB55uu77yU77yT77yS!3b1!8m2!3d35.4910627!4d134.238251!16s%2Fg%2F11cllwmxkc!3m5!1s0x35558fee02247769:0xe5552df2eae6203a!8m2!3d35.4910692!4d134.2382681!16s%2Fg%2F1tcw1frn?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10721.66444936594!2d134.22714079996348!3d35.491179327715585!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x35558fee02247769%3A0xe5552df2eae6203a!2z44G-44Gk44KE44Ob44Or44Oi44Oz5bqX!5e0!3m2!1sja!2sjp!4v1710931184739!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",鳥取県,鳥取市,吉方温泉4-432,鳥取駅,"・ＪＲ鳥取駅より徒歩17分
・鳥取駅から1,156m",0857-23-3050,,https://tabelog.com/tottori/A3101/A310101/31001933/,35.4911937432802,134.2382950018468
南インドの定食と軽食 三燈舎,みなみいんどのていしょくとけいしょくさんとうしゃ,濃厚ラッシー、ガーリックチーズ ドーサ(ハーフ)、チャツネ（チリ・ミント・ココナッツ）、サンバル、サントウシャ ミールス（サンバル・ラッサム・トーレン・さんまのカレー・チキンカレー・パパド・バトゥーラ・バスマティライス・マサラワダ）、海老カレーバナナの葉包み,"https://www.google.com/maps/place/%E5%8D%97%E3%82%A4%E3%83%B3%E3%83%89%E3%81%AE%E5%AE%9A%E9%A3%9F%E3%81%A8%E8%BB%BD%E9%A3%9F+%E4%B8%89%E7%87%88%E8%88%8E/@35.6947139,139.7624858,17.22z/data=!3m1!5s0x60188c1aa085b7b1:0xa404584e3f68f6fb!4m6!3m5!1s0x60188d6afa810db3:0x59c0a3b3a839689c!8m2!3d35.6947842!4d139.7626842!16s%2Fg%2F11fl94h4rr?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2783.5374176161586!2d139.76248579323587!3d35.69471390623959!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188d6afa810db3%3A0x59c0a3b3a839689c!2z5Y2X44Kk44Oz44OJ44Gu5a6a6aOf44Go6Lu96aOfIOS4ieeHiOiIjg!5e0!3m2!1sja!2sjp!4v1710931834420!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,千代田区,神田小川町3-2 古室ビル 2F,小川町駅,"・都営新宿線 小川町駅より徒歩３分
・小川町駅から338m",050-3697-2547,,https://tabelog.com/tokyo/A1310/A131002/13234867/,35.69500208136383,139.76271620626534
旬菜魚 いなだ,しゅんさいぎょいなだ,ぶりの照焼き、日替り煮物、ほうれん草の胡麻和え、クリームコロッケ、自家製梅干し、お刺身（マグロ・カンパチ・ホタテ）、月見とろろ,"https://www.google.com/maps/place/%E6%97%AC%E8%8F%9C%E9%AD%9A+%E3%81%84%E3%81%AA%E3%81%A0/@35.6551077,139.6469643,18.04z/data=!4m15!1m8!3m7!1s0x6018f39fa4836d63:0x20327d0ac255d3ce!2z44CSMTU0LTAwMjEg5p2x5Lqs6YO95LiW55Sw6LC35Yy66LGq5b6z5a-677yR5LiB55uu77yU77yX4oiS77yYIOWkp-OCgOOCiQ!3b1!8m2!3d35.6555607!4d139.648268!16s%2Fg%2F11fx4m610x!3m5!1s0x6018f39fa49c4b85:0x27b8b30d35e85f14!8m2!3d35.6555607!4d139.648268!16s%2Fg%2F1tjwhssc?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1579.296003575209!2d139.6469643170523!3d35.65510774599204!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018f39fa49c4b85%3A0x27b8b30d35e85f14!2z5pes6I-c6a2aIOOBhOOBquOBoA!5e0!3m2!1sja!2sjp!4v1710942115045!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,世田谷区,豪徳寺1-47-8,豪徳寺駅,"・小田急小田原線 豪徳寺駅より徒歩3分
・豪徳寺駅から224m",03-3428-4235,,https://tabelog.com/tokyo/A1318/A131813/13013832/,35.65561523839157,139.64831800243394
ジンギスカン どぅー,じんぎすかんどぅー,チャックロール ネギ塩焼き、ごはん（中）、ハム、ジンギスカンセット,"https://www.google.com/maps/place/%E3%82%B8%E3%83%B3%E3%82%AE%E3%82%B9%E3%82%AB%E3%83%B3+%E3%81%A9%E3%81%85%E3%83%BC/@35.5755822,139.6583496,18.03z/data=!3m1!5s0x6018f57b72ea9df9:0x7fbc2f3bc5e03b8f!4m6!3m5!1s0x6018f57b71be6aeb:0x377625eb1af4164a!8m2!3d35.5749674!4d139.658507!16s%2Fg%2F1xpwjtyw?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1589.1271917037473!2d139.6583496223677!3d35.575582247137326!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018f57b71be6aeb%3A0x377625eb1af4164a!2z44K444Oz44Ku44K544Kr44OzIOOBqeOBheODvA!5e0!3m2!1sja!2sjp!4v1710942531335!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",神奈川県,川崎市中原区,小杉町3-430 伊藤ビル１Ｆ,武蔵小杉駅,・武蔵小杉駅から131m,044-733-2730,,https://tabelog.com/kanagawa/A1405/A140504/14003439/,35.575028859556944,139.65852300086553
中華・洋食 やよい,ちゅうかようしょくやよい,カツ丼・上（お新香・味噌汁付）、冷し麻婆麺、餃子,"https://www.google.com/maps/place/%E4%B8%AD%E8%8F%AF%E3%83%BB%E6%B4%8B%E9%A3%9F+%E3%82%84%E3%82%88%E3%81%84/@35.7221466,139.7966454,18.82z/data=!4m15!1m8!3m7!1s0x60188eec153d321b:0x914f5775908fd028!2z44CSMTExLTAwMzIg5p2x5Lqs6YO95Y-w5p2x5Yy65rWF6I2J77yV5LiB55uu77yW77yQ4oiS77yR!3b1!8m2!3d35.7224604!4d139.7972534!16s%2Fg%2F12hlxp607!3m5!1s0x60188eec14c50fb1:0x751e9130cc0e12d1!8m2!3d35.722327!4d139.7972099!16s%2Fg%2F1t_tk8_t?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d916.2293797920366!2d139.79664544213594!3d35.72214663731866!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188eec14c50fb1%3A0x751e9130cc0e12d1!2z5Lit6I-v44O75rSL6aOfIOOChOOCiOOBhA!5e0!3m2!1sja!2sjp!4v1710943302943!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,台東区,浅草5-60-1,三ノ輪駅,・三ノ輪駅から966m,03-3872-7710,,https://tabelog.com/tokyo/A1311/A131102/13073525/,35.72235729108816,139.79720383706078
